Geneid	/home/jvtars/ipe/bam_files/SRR11144483.sorted.bam	/home/jvtars/ipe/bam_files/SRR11144484.sorted.bam	/home/jvtars/ipe/bam_files/SRR11144485.sorted.bam	/home/jvtars/ipe/bam_files/SRR11144486.sorted.bam	/home/jvtars/ipe/bam_files/SRR11144481.sorted.bam	/home/jvtars/ipe/bam_files/SRR11144482.sorted.bam
CDL12_27227	1404	1395	2139	1306	3422	1582
CDL12_27228	202	249	196	150	723	505
CDL12_27229	104	162	112	57	79	0
CDL12_27230	6	35	29	19	176	40
CDL12_27231	558	306	74	655	3015	621
CDL12_27232	26	62	155	18	46	6
CDL12_27233	2269	7033	46973	13145	19513	5438
CDL12_27234	220	119	286	180	383	372
CDL12_27235	0	0	0	0	0	0
CDL12_27236	0	0	0	0	0	0
CDL12_27237	0	0	0	0	0	0
CDL12_27238	1	8	47	22	102	55
CDL12_27239	36	36	45	40	96	7
CDL12_27240	1	12	3	10	4	52
CDL12_27241	0	0	0	0	0	0
CDL12_27242	0	0	0	0	0	0
CDL12_27243	0	0	0	0	0	0
CDL12_27244	181	852	2	2	1462	26
CDL12_27245	0	0	0	0	0	0
CDL12_27246	0	0	0	0	0	0
CDL12_27247	0	7	7	19	9	13
CDL12_27248	261	386	370	204	524	526
CDL12_27249	376	325	931	254	859	658
CDL12_27250	38	44	69	131	222	9
CDL12_27251	4	20	24	2	7	8
CDL12_27252	915	561	1700	1631	2750	1135
CDL12_27253	61	283	122	5	616	402
CDL12_27254	540	223	914	0	920	6
CDL12_27255	247	253	273	93	249	123
CDL12_27256	1138	1070	1978	1275	1178	389
CDL12_27257	138	93	198	68	195	187
CDL12_27258	0	1	3	0	8	0
CDL12_27259	850	939	1117	3027	6028	1913
CDL12_27260	0	0	0	0	0	0
CDL12_27261	0	0	0	0	0	0
CDL12_27262	0	0	0	0	0	0
CDL12_27263	2523	1507	2676	2102	3787	1931
CDL12_27264	0	0	0	0	0	0
CDL12_27265	43	30	21	64	133	26
CDL12_27267	17	6	6	63	36	0
CDL12_27268	281	279	550	52	238	33
CDL12_27269	412	147	589	122	727	302
CDL12_27270	0	8	21	0	16	0
CDL12_27271	13	6	53	2	21	0
CDL12_27272	488	459	903	106	777	143
CDL12_27273	0	0	0	0	0	0
CDL12_27274	0	0	2	0	2	0
CDL12_27275	0	0	0	0	0	0
CDL12_27276	0	0	0	0	0	0
CDL12_27277	24	50	25	23	82	45
CDL12_27278	0	4	3	20	1	7
CDL12_27279	15	5	14	5	4	8
CDL12_27280	0	0	1	0	0	0
CDL12_27281	289	278	225	281	408	349
CDL12_27282	2475	3165	17684	2957	1298	779
CDL12_27283	641	1405	1273	226	235	203
CDL12_27284	2248	5802	5259	6318	4454	1616
CDL12_27285	0	0	0	0	0	0
CDL12_27286	0	0	0	0	0	0
CDL12_27287	0	0	0	0	1	0
CDL12_27288	173	164	120	136	176	223
CDL12_27289	148	220	249	281	261	139
CDL12_27290	106	22	237	948	177	1352
CDL12_27291	6	0	1	1	0	5
CDL12_27292	646	583	1376	114	2554	41
CDL12_27293	70	50	68	70	73	58
CDL12_27294	928	913	1994	1171	1892	1283
CDL12_27295	4706	4017	6943	7963	9721	4291
CDL12_27296	362	323	737	217	1073	211
CDL12_27297	0	0	0	0	0	0
CDL12_27298	4	6	6	5	4	0
CDL12_27299	1010	1337	1970	1287	2994	1564
CDL12_27300	0	2	36	2	0	2
CDL12_27301	3	184	19	1212	6906	1319
CDL12_27302	2254	1474	3642	153	15847	221
CDL12_27303	0	0	0	0	0	0
CDL12_27304	0	0	4	0	0	0
CDL12_27305	453	82	593	930	115	604
CDL12_27306	333	225	1629	246	623	583
CDL12_27307	2139	1552	2246	1067	2289	148
CDL12_27308	95	82	89	50	61	63
CDL12_27309	268	12	22	442	18	315
CDL12_27310	33	28	16	34	41	28
CDL12_27311	16	4	170	0	78	0
CDL12_27312	343	157	496	389	537	422
CDL12_27313	0	6	4	0	6	0
CDL12_27314	89	177	160	95	199	0
CDL12_27315	710	329	778	588	1379	1018
CDL12_27316	0	0	0	4	0	0
CDL12_27317	1525	1227	1529	2316	3397	1414
CDL12_27318	103	69	74	26	67	10
CDL12_27319	147	172	449	11	73	0
CDL12_27320	399	129	244	52	383	24
CDL12_27321	412	528	856	733	985	984
CDL12_27322	21	29	18	24	22	49
CDL12_27323	295	385	727	284	855	213
CDL12_27324	376	192	214	294	326	187
CDL12_27325	48	27	41	41	51	55
CDL12_27326	0	0	0	0	0	0
CDL12_27327	1	0	0	0	0	0
CDL12_27328	94	0	14	191	8	0
CDL12_27329	14	0	0	33	0	0
CDL12_27330	1322	369	3543	0	178	32
CDL12_27331	1536	1467	2064	2759	3831	916
CDL12_27332	100	37	54	34	206	123
CDL12_27333	1156	412	566	373	2153	1020
CDL12_27334	193	82	374	36	229	82
CDL12_27335	67	2	100	2	31	2
CDL12_27336	4099	2148	5394	3534	9787	2635
CDL12_27337	223	195	222	169	408	268
CDL12_27338	6	11	2	6	8	8
CDL12_27339	56	52	20	2	16	4
CDL12_27340	119	55	50	5	2	8
CDL12_27341	579	352	741	555	1416	605
CDL12_27342	1262	1190	1599	1607	3749	2431
CDL12_27343	4	0	0	0	0	0
CDL12_27344	1	4	363	2	13	3
CDL12_27345	0	2	6	2	6	0
CDL12_27346	236	454	434	492	1059	558
CDL12_27347	7	2	4	0	8	0
CDL12_27348	36	9	73	48	44	28
CDL12_27349	0	0	0	0	0	0
CDL12_27350	70	105	1057	52	123	0
CDL12_27351	360	325	433	178	991	548
CDL12_27352	2495	1535	3406	2011	5705	2478
CDL12_27353	2074	1636	3037	4494	7729	2327
CDL12_27354	729	724	866	496	911	1018
CDL12_27355	34	0	18	18	0	1
CDL12_27356	0	0	2	0	0	0
CDL12_27357	1	6	11	4	5	15
CDL12_27358	2	3	13	8	1	2
CDL12_27359	401	83	712	1544	982	236
CDL12_27360	1028	521	2123	786	2712	598
CDL12_27361	24	17	213	23	40	19
CDL12_27362	524	302	1544	433	563	411
CDL12_27363	19	31	97	28	149	147
CDL12_27364	194	101	91	58	289	952
CDL12_27365	74	7	14	129	555	151
CDL12_27366	3857	2910	5936	8848	6977	2527
CDL12_27367	34	8	6	2	2	1
CDL12_27368	22	32	16	55	90	18
CDL12_27369	491	510	462	87	238	769
CDL12_27370	120	60	149	59	216	102
CDL12_27371	390	247	615	187	491	394
CDL12_27372	73	28	40	16	124	48
CDL12_27373	5	8	13	0	4	2
CDL12_27374	0	0	0	0	0	0
CDL12_27375	352	502	733	48	839	69
CDL12_27376	28315	20636	63830	26191	109311	7930
CDL12_27377	109	67	285	94	133	59
CDL12_27378	5	1	44	2	0	16
CDL12_27379	0	23	672	4	8	3
CDL12_27380	0	0	0	0	0	0
CDL12_27381	398	17	47	57	356	39
CDL12_27382	98	77	251	2	159	6
CDL12_27383	0	3	4	0	1	0
CDL12_27384	0	0	0	0	0	0
CDL12_27385	144	57	220	380	86	142
CDL12_27386	107	69	127	151	125	213
CDL12_27387	148	185	201	227	258	270
CDL12_27388	108	111	179	120	225	195
CDL12_27389	13	19	35	19	19	8
CDL12_27390	0	0	0	0	0	0
CDL12_27391	205	203	264	157	240	206
CDL12_27392	2576	2509	3912	59	1354	234
CDL12_27393	5	1	0	0	0	0
CDL12_27394	41	22	25	34	76	21
CDL12_27395	75	26	252	30	191	179
CDL12_27396	1192	821	1184	1175	3800	1822
CDL12_27397	228	129	237	526	914	398
CDL12_27398	125	229	704	434	476	204
CDL12_27399	6811	4378	10140	6823	16032	4541
CDL12_27400	1108	151	346	652	374	893
CDL12_27401	87	83	157	6	114	29
CDL12_27402	1413	1060	1906	2525	2851	2449
CDL12_27403	517	370	694	335	623	277
CDL12_27404	209	214	272	385	234	509
CDL12_27405	34	21	20	3	3	6
CDL12_27406	1746	1652	2348	2534	3497	557
CDL12_27407	185	152	23	54	111	178
CDL12_27408	1773	4651	20121	183	1050	338
CDL12_27409	587	761	1427	41	519	87
CDL12_27410	0	0	0	0	2	2
CDL12_27411	0	0	0	0	0	2
CDL12_27412	1	9	25	0	5	2
CDL12_27413	0	0	8	4	12	32
CDL12_27414	645	728	993	899	1313	1154
CDL12_27415	122	153	198	124	497	498
CDL12_27416	113	54	94	60	157	92
CDL12_27417	0	0	0	0	0	0
CDL12_27418	0	0	0	0	0	0
CDL12_27419	298	602	418	103	152	113
CDL12_27420	0	0	0	2	0	0
CDL12_27421	20	33	33	16	97	15
CDL12_27422	6	0	10	2	0	1
CDL12_27423	0	4	6	20	8	0
CDL12_27424	4303	2400	8060	12523	19558	5674
CDL12_27425	1009	1246	1168	880	2200	718
CDL12_27426	0	0	0	0	0	0
CDL12_27427	590	350	957	424	669	683
CDL12_27428	0	0	0	0	0	0
CDL12_27429	966	949	1645	1176	3087	1204
CDL12_27430	102	102	52	106	312	105
CDL12_27431	575	460	792	709	2297	829
CDL12_27432	58	48	24	59	45	16
CDL12_27433	58	110	230	68	178	470
CDL12_27434	13	13	12	6	8	21
CDL12_27435	82	56	36	13	57	79
CDL12_27436	46	78	15	2	0	47
CDL12_27437	459	582	108	9	40	397
CDL12_27438	500	699	2775	14	93	1010
CDL12_27439	72	6	26	2	9	18
CDL12_27440	108	95	256	17	38	12
CDL12_27441	3483	714	1703	3547	11909	12496
CDL12_27442	1418	1129	1472	1429	3553	2097
CDL12_27443	340	6080	304	657	1102	3577
CDL12_27444	182	93	193	188	304	274
CDL12_27445	0	0	0	0	0	0
CDL12_27446	1	3	19	0	13	40
CDL12_27447	58	37	35	13	59	25
CDL12_27448	499	397	1381	269	2353	408
CDL12_27449	12	15	122	7	68	12
CDL12_27450	0	0	0	0	0	0
CDL12_27451	301	142	213	228	227	119
CDL12_27452	1189	3705	2045	3024	2776	4514
CDL12_27453	1336	1653	2102	1686	4136	2198
CDL12_27454	101	29	10	91	188	405
CDL12_27455	1	99	0	0	57	0
CDL12_27456	50	56	23	53	68	42
CDL12_27458	0	0	0	0	0	0
CDL12_27459	154	17	36	243	140	164
CDL12_27460	121	66	108	28	60	30
CDL12_27461	658	540	837	139	622	510
CDL12_27462	5	10	0	16	46	0
CDL12_27463	30	90	2	52	85	98
CDL12_27464	570	208	767	320	290	1282
CDL12_27465	62	12	35	0	1	4
CDL12_27466	1	0	2	0	0	0
CDL12_27467	0	0	2	0	0	0
CDL12_27468	3	24	15	2	0	4
CDL12_27469	24	43	37	0	3	1
CDL12_27470	257	251	274	221	336	340
CDL12_27471	1432	1517	3001	1331	3154	685
CDL12_27472	7282	4544	5267	1816	18261	6057
CDL12_27473	179	109	153	76	214	36
CDL12_27474	1326	1357	2481	1197	1225	899
CDL12_27475	343	183	403	56	708	22
CDL12_27476	1409	1625	2373	1445	1897	1916
CDL12_27477	73	0	0	218	0	0
CDL12_27478	17	0	0	79	0	0
CDL12_27479	0	0	0	3	0	0
CDL12_27480	901	384	785	703	1381	909
CDL12_27481	194	70	190	409	266	182
CDL12_27482	1	47	119	64	256	74
CDL12_27483	0	2	8	0	0	0
CDL12_27484	356	518	686	236	442	237
CDL12_27485	0	0	0	0	0	0
CDL12_27486	435	253	153	481	209	696
CDL12_27487	1279	624	385	1175	506	1577
CDL12_27488	1987	961	2600	1893	3228	3694
CDL12_27489	4	101	4	9	4	94
CDL12_27490	97	79	86	26	18	15
CDL12_27491	1029	989	1800	690	1952	782
CDL12_27492	145	141	21	10	364	54
CDL12_27493	150	260	337	245	565	398
CDL12_27494	7	11	35	48	32	41
CDL12_27495	265	648	652	357	1214	400
CDL12_27496	144	331	244	437	306	252
CDL12_27497	288	296	330	183	91	24
CDL12_27498	233	233	300	275	837	326
CDL12_27499	0	0	0	2	0	0
CDL12_27500	19	5	18	21	6	0
CDL12_27501	16	8	14	4	2	0
CDL12_27502	1290	743	890	889	1154	196
CDL12_27503	982	538	411	1028	4828	5899
CDL12_27504	783	499	358	856	2563	3550
CDL12_27505	0	0	0	0	0	0
CDL12_27506	0	0	0	0	0	0
CDL12_27507	6488	5220	9893	6646	18680	4766
CDL12_27508	75	82	39	57	133	115
CDL12_27509	139	134	94	96	151	177
CDL12_27510	2966	3042	4783	4710	10689	4042
CDL12_27511	415	815	1074	764	694	881
CDL12_27512	3	0	4	0	0	0
CDL12_27513	25	22	2	0	25	6
CDL12_27514	1125	1157	2022	1417	2126	3118
CDL12_27515	0	4	14	0	0	0
CDL12_27516	381	270	570	617	1171	642
CDL12_27517	7	16	20	90	10	125
CDL12_27518	3	10	0	0	4	11
CDL12_27519	2	0	3	0	0	0
CDL12_27520	319	303	443	377	498	758
CDL12_27521	0	0	0	0	0	4
CDL12_27522	6	146	165	94	207	61
CDL12_27523	92	174	164	98	252	233
CDL12_27524	218	179	5367	0	261	2
CDL12_27525	1621	1825	2221	2508	5547	3296
CDL12_27526	0	0	0	2	0	2
CDL12_27527	109	1	19	0	1	2
CDL12_27528	8	0	13	27	14	36
CDL12_27529	650	511	510	2204	2429	537
CDL12_27530	65	38	39	748	51	1184
CDL12_27531	127	119	107	127	167	222
CDL12_27532	8	4	34	0	0	0
CDL12_27533	6	7	47	26	127	0
CDL12_27534	855	928	1352	548	2693	721
CDL12_27535	222	179	235	158	444	158
CDL12_27536	1071	1079	921	1329	3304	1179
CDL12_27537	98	74	160	78	298	124
CDL12_27538	1546	918	3671	3908	3994	3274
CDL12_27539	2049	1060	3719	1695	4506	1326
CDL12_27540	280	328	291	308	436	456
CDL12_27541	1783	2007	2496	2861	4576	4119
CDL12_27542	59	102	130	54	128	98
CDL12_27543	300	538	881	36	285	25
CDL12_27544	821	572	778	797	1844	584
CDL12_27545	4534	5830	5909	8308	14863	5270
CDL12_27546	1	0	3	0	0	0
CDL12_27547	57	22	24	30	60	40
CDL12_27548	0	0	0	0	0	0
CDL12_27549	0	0	1	0	0	0
CDL12_27550	186	172	204	493	818	602
CDL12_27551	34	10	18	14	8	6
CDL12_27552	526	519	567	1376	2140	939
CDL12_27553	990	996	889	893	1990	1459
CDL12_27554	6	24	2	12	0	2
CDL12_27555	123	183	95	170	202	163
CDL12_27556	508	96	314	86	654	51
CDL12_27557	122	4	1	63	51	68
CDL12_27558	0	0	0	0	0	0
CDL12_27559	1576	1537	1771	1515	3503	1614
CDL12_27560	13	6	21	0	21	0
CDL12_27561	154	33	48	8	146	89
CDL12_27562	8	0	1	4	1	5
CDL12_27563	70	21	59	81	67	34
CDL12_27564	0	1	0	0	3	0
CDL12_27565	968	372	4359	13	5854	10
CDL12_27566	1575	1813	2458	1735	738	300
CDL12_27567	71	65	53	4	201	22
CDL12_27569	5	0	0	0	0	0
CDL12_27570	0	0	3	0	0	0
CDL12_27571	1138	714	736	632	3855	1928
CDL12_27572	26	2	0	12	42	200
CDL12_27573	200	123	89	75	138	42
CDL12_27574	229	118	341	679	230	148
CDL12_27575	5115	3393	3989	4229	25483	4869
CDL12_27576	172	142	139	116	204	107
CDL12_27577	165	199	362	67	301	102
CDL12_27578	170	550	356	109	529	354
CDL12_27579	236	341	372	189	158	203
CDL12_27580	1139	475	977	2081	1967	1624
CDL12_27581	322	184	214	179	374	404
CDL12_27582	913	1281	751	816	1078	349
CDL12_27583	1069	1576	1521	712	1726	2896
CDL12_27584	2	2	2	7	0	2
CDL12_27585	12957	1828	5660	2956	15923	7085
CDL12_27586	14	56	98	7	146	6
CDL12_27587	6	16	50	0	18	6
CDL12_27588	21	10	23	0	60	5
CDL12_27589	0	2	0	0	0	0
CDL12_27590	309	38	730	789	324	1868
CDL12_27591	0	0	0	0	51	0
CDL12_27592	0	0	0	0	17	2
CDL12_27593	237	228	480	257	522	340
CDL12_27594	42	81	345	0	10	2
CDL12_27595	10	2	4	4	0	0
CDL12_27596	65	50	1399	1	1	239
CDL12_27597	24	34	74	6	21	347
CDL12_27598	551	1404	1308	1037	2222	303
CDL12_27599	605	149	87	162	333	432
CDL12_27600	1850	7682	40608	13288	31812	15690
CDL12_27601	0	0	0	0	0	0
CDL12_27602	1995	1263	3136	35	615	16
CDL12_27603	0	0	0	0	0	0
CDL12_27604	511	797	636	446	1027	1042
CDL12_27605	327	175	440	375	826	614
CDL12_27606	0	0	0	0	0	1
CDL12_27607	7	2	8	34	23	8
CDL12_27608	1228	1143	829	1397	950	2496
CDL12_27609	2553	2611	3065	3771	5311	1307
CDL12_27610	0	0	2	0	0	7
CDL12_27611	281	46	6	247	445	13
CDL12_27612	89	78	135	136	202	196
CDL12_27613	423	344	632	1100	1730	1306
CDL12_27614	0	8	0	0	50	0
CDL12_27615	0	0	0	0	0	0
CDL12_27616	115	307	381	353	929	377
CDL12_27618	53	12	36	2	41	1
CDL12_27619	333	322	382	196	354	405
CDL12_27620	1550	2032	932	1506	3019	18966
CDL12_27621	336	341	576	601	897	498
CDL12_27622	1653	1613	1936	2074	2761	2603
CDL12_27623	1201	2420	1213	1392	1001	128
CDL12_27624	0	16	0	0	5	2
CDL12_27625	1	2	2	0	0	0
CDL12_27626	1189	1175	1841	2809	4818	2179
CDL12_27627	417	290	833	647	1468	972
CDL12_27628	622	697	953	405	144	67
CDL12_27629	0	0	0	0	0	0
CDL12_27630	252	418	302	578	1130	687
CDL12_27631	0	0	6	0	0	0
CDL12_27632	828	608	906	1484	1659	1776
CDL12_27633	1065	1239	3144	2830	6473	4562
CDL12_27634	9	6	2	8	4	19
CDL12_27635	2	0	0	35	7	1
CDL12_27636	12	6	0	0	2	0
CDL12_27637	401	500	676	760	631	554
CDL12_27638	2	0	6	0	4	0
CDL12_27639	39	9	95	8	204	0
CDL12_27640	26	20	27	33	40	26
CDL12_27641	83	68	115	65	300	10
CDL12_27642	264	279	347	538	610	1035
CDL12_27643	727	698	883	869	1553	1303
CDL12_27644	9793	4213	8950	12062	30086	4539
CDL12_27645	109	88	252	77	126	250
CDL12_27646	34	74	52	4	9	117
CDL12_27647	18	12	26	24	23	21
CDL12_27648	375	274	482	337	568	346
CDL12_27649	309	374	520	222	810	238
CDL12_27650	198	144	180	396	69	1385
CDL12_27651	0	0	0	0	0	0
CDL12_27652	610	64	609	1829	383	384
CDL12_27653	0	0	0	0	0	0
CDL12_27654	18	37	78	11	37	10
CDL12_27655	211	900	1361	292	381	151
CDL12_27656	0	0	0	0	0	0
CDL12_27657	677	749	853	956	1665	916
CDL12_27658	206	179	235	268	297	211
CDL12_27659	16653	5515	2224	9978	61421	47094
CDL12_27660	1239	1390	1668	1333	1546	965
CDL12_27661	2036	750	1763	2484	4777	1846
CDL12_27662	2000	1626	1760	1717	2531	843
CDL12_27663	643	425	1135	800	1469	584
CDL12_27664	660	665	810	802	1340	753
CDL12_27665	45	34	112	1	49	4
CDL12_27666	0	0	0	0	0	0
CDL12_27667	0	0	8	0	0	0
CDL12_27668	0	0	0	0	0	8
CDL12_27669	3	0	17	65	1	92
CDL12_27670	0	1	3	12	0	2
CDL12_27671	148	111	271	587	306	291
CDL12_27672	12	27	41	55	50	44
CDL12_27673	1752	1796	2310	1204	2678	3240
CDL12_27674	6	12	9	2	21	28
CDL12_27675	343	354	283	0	1200	247
CDL12_27676	759	487	1030	652	1892	944
CDL12_27677	17	29	15	80	45	44
CDL12_27678	0	0	0	0	0	0
CDL12_27679	10	0	2	4	0	29
CDL12_27680	4	6	14	9	18	2
CDL12_27681	125	379	774	439	471	136
CDL12_27682	71	92	95	97	228	132
CDL12_27683	60	0	0	0	0	0
CDL12_27684	4	0	5	10	1	58
CDL12_27685	772	935	923	1096	2428	1654
CDL12_27686	505	620	638	543	865	259
CDL12_27687	335	252	471	449	563	1224
CDL12_27688	41	75	87	84	553	46
CDL12_27689	0	0	0	0	0	0
CDL12_27690	55	23	167	65	427	110
CDL12_27691	214	107	38	46	172	2
CDL12_27692	0	0	0	0	0	0
CDL12_27693	0	0	0	0	0	0
CDL12_27694	1	0	1	0	0	1
CDL12_27695	0	0	0	4	0	0
CDL12_27696	30	0	2	0	4	20
CDL12_27697	187	53	38	123	626	405
CDL12_27698	66	34	77	36	225	44
CDL12_27699	813	344	1045	528	1927	737
CDL12_27700	0	0	0	0	0	0
CDL12_27701	1	35	82	730	50	254
CDL12_27702	0	0	0	0	0	0
CDL12_27703	0	0	0	0	0	0
CDL12_27704	0	10	20	19	64	49
CDL12_27705	1998	1527	1001	1096	12903	2496
CDL12_27706	1450	843	1505	947	2869	688
CDL12_27707	2611	2658	3860	2952	11353	4225
CDL12_27708	4	29	8	0	0	1
CDL12_27709	1392	830	2735	24	4734	38
CDL12_27710	36	16	24	0	1	0
CDL12_27711	197	78	288	27	108	138
CDL12_27712	832	483	866	1533	1129	917
CDL12_27713	2	11	2	0	0	0
CDL12_27714	0	0	1	0	0	0
CDL12_27715	0	0	6	3	0	11
CDL12_27716	1	0	0	2	0	2
CDL12_27718	8	99	0	6	76	0
CDL12_27719	687	421	600	179	1702	698
CDL12_27720	499	490	663	955	1228	1158
CDL12_27721	1041	845	2043	663	2657	932
CDL12_27722	10	6	6	42	2	26
CDL12_27723	1344	2020	1149	2591	2984	410
CDL12_27724	0	0	0	0	0	0
CDL12_27725	0	0	10	0	0	4
CDL12_27726	0	0	0	0	0	0
CDL12_27727	0	0	0	0	0	0
CDL12_27728	0	0	0	0	0	0
CDL12_27729	7	7	3	4	10	0
CDL12_27730	0	0	0	0	0	0
CDL12_27731	0	8	0	0	0	7
CDL12_27732	397	455	717	24	104	16
CDL12_27733	3289	1681	4156	3438	10496	5129
CDL12_27734	1037	484	681	703	785	503
CDL12_27735	385	621	722	712	1516	1125
CDL12_27736	235	174	134	166	432	661
CDL12_27737	670	770	894	670	1462	1413
CDL12_27738	0	0	0	0	0	0
CDL12_27739	599	262	874	862	1456	628
CDL12_27740	1317	883	1283	3462	5962	2185
CDL12_27741	409	265	473	406	569	417
CDL12_27742	2042	1123	2742	1155	2223	799
CDL12_27743	1	1	7	0	0	0
CDL12_27744	11	8	8	8	15	9
CDL12_27745	2333	1085	7460	1241	4909	2052
CDL12_27746	2816	2267	4599	2263	4895	2531
CDL12_27747	45	14	16	30	57	77
CDL12_27748	137	36	58	44	163	156
CDL12_27749	7	1	0	0	6	0
CDL12_27750	0	0	0	0	0	0
CDL12_27751	550	546	521	760	1575	849
CDL12_27752	5292	2066	5430	5304	11446	2280
CDL12_27753	460	566	858	826	1381	1155
CDL12_27754	9	21	23	8	7	8
CDL12_27755	37	23	23	8	7	2
CDL12_27756	18	11	17	5	6	0
CDL12_27757	0	0	0	0	0	0
CDL12_27758	64	39	71	11	31	1
CDL12_27759	9	0	0	13	0	0
CDL12_27760	429	224	1030	4325	747	4447
CDL12_27761	0	0	0	0	0	0
CDL12_27762	149	150	190	125	266	152
CDL12_27763	149	82	139	251	548	161
CDL12_27764	6	28	32	36	177	66
CDL12_27765	13	0	6	8	27	9
CDL12_27766	0	0	0	0	0	0
CDL12_27767	1151	382	1828	1359	4705	693
CDL12_27768	903	1378	2042	1209	738	973
CDL12_27769	0	0	0	0	0	0
CDL12_27770	0	0	0	0	0	0
CDL12_27771	45	6	58	0	7	42
CDL12_27772	55	23	24	37	39	15
CDL12_27773	7	0	0	12	16	0
CDL12_27774	58	8	6	73	1	24
CDL12_27775	1	1	0	2	11	0
CDL12_27776	286	351	235	285	235	362
CDL12_27777	760	554	1755	684	2508	1141
CDL12_27778	151	6	314	591	42	521
CDL12_27779	378	290	441	298	932	194
CDL12_27780	0	0	0	0	0	0
CDL12_27781	0	0	0	0	0	0
CDL12_27782	801	1058	1462	363	871	172
CDL12_27783	0	0	2	0	0	80
CDL12_27784	0	0	0	0	0	0
CDL12_27785	10	149	0	0	0	4
CDL12_27786	1264	960	2599	1595	4030	3562
CDL12_27787	152	139	76	112	181	163
CDL12_27788	0	0	0	4	0	46
CDL12_27789	0	0	0	0	0	0
CDL12_27790	50	14	109	0	62	0
CDL12_27791	1374	883	2489	2413	6792	1432
CDL12_27792	29	62	69	0	10	7
CDL12_27793	1641	1518	2318	1292	3573	2762
CDL12_27794	0	0	0	0	0	0
CDL12_27795	0	0	0	0	0	0
CDL12_27796	0	0	0	0	0	0
CDL12_27797	31	84	47	34	172	490
CDL12_27798	352	470	1229	387	1602	553
CDL12_27799	659	842	721	501	1150	853
CDL12_27800	74	50	58	4	47	3
CDL12_27801	155	94	123	34	256	107
CDL12_27802	3341	3154	2169	2550	4408	4385
CDL12_27803	13842	171	666	516	3160	225
CDL12_27804	77	128	95	133	0	55
CDL12_27805	78	4	11	16	8	13
CDL12_27806	1390	276	751	677	2559	2180
CDL12_27807	689	882	2758	1633	3133	4398
CDL12_27808	239	89	91	15	1217	285
CDL12_27809	111	104	100	30	55	41
CDL12_27810	0	0	0	0	0	0
CDL12_27811	49	69	46	41	1488	339
CDL12_27812	1539	931	1437	1468	5659	2920
CDL12_27813	31	42	145	8	16	6
CDL12_27814	620	767	867	701	1187	794
CDL12_27815	1	7	0	3	0	10
CDL12_27816	0	0	0	0	0	0
CDL12_27817	384	604	1193	308	1912	838
CDL12_27818	49	102	18	8	110	72
CDL12_27819	794	561	15	2	1726	425
CDL12_27820	778	804	1354	966	2408	1419
CDL12_27821	201	179	266	142	216	69
CDL12_27822	568	436	637	579	1306	658
CDL12_27823	63	73	32	31	129	40
CDL12_27824	1158	556	1322	653	5517	1888
CDL12_27825	1638	243	142	645	2050	3756
CDL12_27826	17	16	0	8	77	143
CDL12_27827	35	22	0	31	60	73
CDL12_27828	1	9	0	0	0	7
CDL12_27829	0	0	0	0	0	0
CDL12_27830	86	10	57	1278	92	1339
CDL12_27831	182	175	186	44	45	60
CDL12_27832	44	18	31	50	62	116
CDL12_27833	414	408	595	789	799	690
CDL12_27834	4	6	19	2	8	20
CDL12_27835	844	864	1771	1420	3738	2924
CDL12_27836	57	35	56	3	127	0
CDL12_27838	0	0	0	0	0	0
CDL12_27839	0	0	3	0	20	0
CDL12_27840	4	0	6	0	0	0
CDL12_27841	11	0	3	1	4	3
CDL12_27843	0	4	21	7	71	2
CDL12_27844	257	200	212	280	314	188
CDL12_27845	218	35	253	213	359	231
CDL12_27846	1209	1089	1105	2052	4596	1467
CDL12_27847	289	247	360	235	212	277
CDL12_27848	691	597	1324	538	1376	633
CDL12_27849	66	68	25	120	121	96
CDL12_27850	0	0	0	0	0	0
CDL12_27851	0	0	0	0	0	0
CDL12_27852	3	0	3	2	0	17
CDL12_27853	3205	1566	2439	3704	4649	4411
CDL12_27854	0	0	0	0	0	6
CDL12_27855	30	0	3	0	0	328
CDL12_27856	4609	2565	2531	767	5461	8775
CDL12_27857	277	260	260	79	321	269
CDL12_27858	1649	1667	1527	2844	2174	2148
CDL12_27859	20	2087	890	17	6401	33
CDL12_27860	1	106	101	2	284	2
CDL12_27861	0	53	103	0	62	0
CDL12_27862	1	38	318	2	142	1
CDL12_27863	0	0	0	0	0	0
CDL12_27865	2	2	2	15	10	1
CDL12_27866	0	0	0	0	0	0
CDL12_27867	0	0	0	0	0	0
CDL12_27868	3	3	2	0	0	0
CDL12_27869	28516	28521	52191	33244	80761	44985
CDL12_27870	516	810	268	1469	864	1554
CDL12_27871	0	0	0	0	4	0
CDL12_27872	589	461	1185	862	1406	932
CDL12_27873	638	859	1148	937	1652	567
CDL12_27874	667	664	903	294	1621	606
CDL12_27875	0	0	0	1	0	0
CDL12_27876	303	77	762	158	508	274
CDL12_27877	90	117	185	71	193	188
CDL12_27878	0	2	0	0	0	8
CDL12_27879	0	0	0	0	0	0
CDL12_27880	0	0	0	0	0	0
CDL12_27881	0	0	0	0	0	0
CDL12_27882	82	54	44	4	20	28
CDL12_27883	934	733	658	1029	3442	991
CDL12_27884	0	0	0	0	0	0
CDL12_27885	11	2	5	85	17	36
CDL12_27886	0	2	0	14	10	19
CDL12_27887	1546	1321	1668	1249	3685	1770
CDL12_27888	0	0	0	0	0	2
CDL12_27889	237	86	537	34	27	78
CDL12_27890	326	439	412	473	973	681
